Model,feature,taxon,domain,taxonomic_level,scope,repeats,Macro MCC decrease mean,Macro AUPR decrease mean,Macro ROC-AUC decrease mean,Macro MCC decrease SD,Macro AUPR decrease SD,Macro ROC-AUC decrease SD
GLMNET,BAC_P::Bdellovibrionota,Bdellovibrionota,Bacteria,Phylum,training_resubstitution,3,0.0009726714737479843,-0.00035091850778123934,-3.700743415417188e-17,0.001684716411604406,0.0011352836954893464,0.0001418439716312503
GLMNET,BAC_P::CK-2C2-2,CK-2C2-2,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,BAC_P::Caldatribacteriota,Caldatribacteriota,Bacteria,Phylum,training_resubstitution,3,0.027363684756037714,0.1617763253640447,0.01788700912520924,0.017884198303094376,0.009983788462996914,0.014716609845316945
GLMNET,BAC_P::Caldisericota,Caldisericota,Bacteria,Phylum,training_resubstitution,3,-0.009496121192437182,0.05090439739064042,0.005260164314303799,0.008234433590668893,0.012356602817949059,0.0018753005539915355
GLMNET,BAC_P::Campilobacterota,Campilobacterota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,BAC_P::Chloroflexi,Chloroflexi,Bacteria,Phylum,training_resubstitution,3,-0.0006571014187914207,0.0,0.0,0.0011381330430723354,0.0,0.0
GLMNET,BAC_P::Cloacimonadota,Cloacimonadota,Bacteria,Phylum,training_resubstitution,3,0.06368295462224449,0.08779041757194546,0.013876600426000104,0.03289978123569298,0.01876651238391772,0.005059309850664843
GLMNET,BAC_P::Coprothermobacterota,Coprothermobacterota,Bacteria,Phylum,training_resubstitution,3,0.007507536071029349,0.0009660225968275796,0.00014184397163115778,0.0015514845933905144,0.008546817054296186,0.0010708985014568132
GLMNET,BAC_P::Cyanobacteria,Cyanobacteria,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,BAC_P::Deinococcota,Deinococcota,Bacteria,Phylum,training_resubstitution,3,0.0054858505541935205,-0.0007361939013920867,9.204295337827961e-05,0.0038660406370990778,0.0012751252414334462,0.00015942307172987373
GLMNET,BAC_P::Dependentiae,Dependentiae,Bacteria,Phylum,training_resubstitution,3,0.002368990770066063,0.028379303289524316,0.005580362380151953,0.006007798426465806,0.006711407798463867,0.0033980275885288724
GLMNET,BAC_P::Desulfobacterota,Desulfobacterota,Bacteria,Phylum,training_resubstitution,3,0.025250875687823138,0.010020248920530142,0.007933331851160222,0.0036944698512069015,0.0052801419313859765,0.002375406967609431
GLMNET,BAC_P::Elusimicrobiota,Elusimicrobiota,Bacteria,Phylum,training_resubstitution,3,0.04497377528969263,0.051370372987070444,0.014487179487179406,0.018650290732244428,0.015078979844463276,0.004588597479018781
GLMNET,BAC_P::Fermentibacterota,Fermentibacterota,Bacteria,Phylum,training_resubstitution,3,0.005716035975754208,-0.000905730893346964,-0.00023640661938528762,0.0,0.0007890595545703095,0.00021667024562436083
GLMNET,BAC_P::Fibrobacterota,Fibrobacterota,Bacteria,Phylum,training_resubstitution,3,0.01961691285508745,0.08601131693707613,0.016361670649823596,0.0015748284486650419,0.033785385273152495,0.005976342061831695
GLMNET,BAC_P::Firmicutes,Firmicutes,Bacteria,Phylum,training_resubstitution,3,0.15404144481448245,0.11572361405214544,0.06673277158970488,0.02456257814729439,0.005085414190914344,0.011469844828508609
GLMNET,BAC_P::Fusobacteriota,Fusobacteriota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,BAC_P::Gemmatimonadota,Gemmatimonadota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,BAC_P::Halanaerobiaeota,Halanaerobiaeota,Bacteria,Phylum,training_resubstitution,3,0.02481222361196452,0.04488484847050389,0.0058771577679647136,0.0023919238261509083,0.005462692800069133,0.0009301331240143967
GLMNET,BAC_P::Hydrogenedentes,Hydrogenedentes,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,BAC_P::Hydrothermae,Hydrothermae,Bacteria,Phylum,training_resubstitution,3,0.0012621746095622388,0.026008695144724592,0.002970297029703047,0.0010930752758926041,0.020284583118403327,0.0008574508948360146
GLMNET,BAC_P::Latescibacterota,Latescibacterota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,BAC_P::Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Bacteria,Phylum,training_resubstitution,3,0.0077537244380734656,0.004364003578117097,0.001219087425984015,0.001902004241079765,0.005720373378216781,0.0006298551487295282
GLMNET,BAC_P::Myxococcota,Myxococcota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,BAC_P::NKB15,NKB15,Bacteria,Phylum,training_resubstitution,3,-0.004090476230551292,0.0008790700968316356,0.00023640661938539864,0.004699044299149794,0.0007613047409142754,0.00021667024562443352
GLMNET,BAC_P::Nitrospirota,Nitrospirota,Bacteria,Phylum,training_resubstitution,3,0.0009726714737479843,0.0,0.0,0.001684716411604406,0.0,0.0
GLMNET,BAC_P::Patescibacteria,Patescibacteria,Bacteria,Phylum,training_resubstitution,3,0.0010246487339350407,0.011073979525457819,0.00208986415882965,0.01082848685262076,0.002826383992001982,0.0004788480350005473
GLMNET,BAC_P::Planctomycetota,Planctomycetota,Bacteria,Phylum,training_resubstitution,3,0.012790160669865455,0.01066843021700655,0.004430217416459177,0.01145190106217617,0.005312670594691198,0.0012375176160825784
GLMNET,BAC_P::Proteobacteria,Proteobacteria,Bacteria,Phylum,training_resubstitution,3,-0.0009814648309069973,0.00241864363672036,0.0010449320794148804,0.005631511850712906,0.0015856581963743699,0.0004179728317659781
GLMNET,BAC_P::Spirochaetota,Spirochaetota,Bacteria,Phylum,training_resubstitution,3,0.031208754941655686,0.20728082843737916,0.03743251282173584,0.007561030021132787,0.06300217764484577,0.003008593155636305
GLMNET,BAC_P::Sumerlaeota,Sumerlaeota,Bacteria,Phylum,training_resubstitution,3,-0.004755230168162039,0.03154481362577118,0.002023379887511926,0.007856543294400144,0.010250970338332726,0.0013074809792099206
GLMNET,BAC_P::Sva0485,Sva0485,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,BAC_P::Synergistota,Synergistota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0024444444444444713,0.00012820512820510555,0.0,0.004233901974057302,0.00022205779584212452
GLMNET,BAC_P::TA06,TA06,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,BAC_P::Thermotogota,Thermotogota,Bacteria,Phylum,training_resubstitution,3,-0.01332030948503471,0.008925925925925967,0.00033784873407516347,0.005130068916186202,0.009819565586763883,0.0003170628219091747
GLMNET,BAC_P::Verrucomicrobiota,Verrucomicrobiota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,BAC_P::WPS-2,WPS-2,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,BAC_P::WS1,WS1,Bacteria,Phylum,training_resubstitution,3,0.0,0.005464609951052061,0.0006047209495484799,0.0,0.005801952782083349,0.00034271615930912727
GLMNET,BAC_P::Zixibacteria,Zixibacteria,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,BAC_P::unidentified,unidentified,Bacteria,Phylum,training_resubstitution,3,0.00793356308964499,0.009159653461061476,0.003877068557919694,0.012664499203544751,0.017904663254134045,0.0050356274736904965
GLMNET,ARC_P::Aenigmarchaeota,Aenigmarchaeota,Archaea,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,ARC_P::Asgardarchaeota,Asgardarchaeota,Archaea,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,ARC_P::Crenarchaeota,Crenarchaeota,Archaea,Phylum,training_resubstitution,3,0.01330309453841109,0.02443915343915341,0.001410256410256383,0.011520817819210025,0.007558561715777663,0.00022205779584212452
GLMNET,ARC_P::Euryarchaeota,Euryarchaeota,Archaea,Phylum,training_resubstitution,3,-0.0031948967477285484,0.05687736191651882,0.004164061919429603,0.040710181898044734,0.0030473636517949743,0.0024001645638800397
GLMNET,ARC_P::Halobacterota,Halobacterota,Archaea,Phylum,training_resubstitution,3,0.0013348629561954113,0.06182813534967931,0.004097703199077207,0.004653418524134242,0.05792716795087097,0.0019281179325240708
GLMNET,ARC_P::Holozoa,Holozoa,Archaea,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,ARC_P::Micrarchaeota,Micrarchaeota,Archaea,Phylum,training_resubstitution,3,0.0009726714737479843,0.004405333919988319,0.0008037825059102147,0.001684716411604406,0.004953081023088587,0.0009444437047487858
GLMNET,ARC_P::Mollusca,Mollusca,Archaea,Phylum,training_resubstitution,3,-0.0006571014187914207,0.0,0.0,0.0011381330430723354,0.0,0.0
GLMNET,ARC_P::Nanoarchaeota,Nanoarchaeota,Archaea,Phylum,training_resubstitution,3,0.04236962879668219,0.03197948114036379,0.003827545942069096,0.0014863817473521183,0.029555218017284658,0.004171379797192271
GLMNET,ARC_P::Thermoplasmatota,Thermoplasmatota,Archaea,Phylum,training_resubstitution,3,-0.03651388164707903,0.02193999053276711,0.0023404302544263547,0.013533583248177166,0.013311026382288451,0.0006125696486138216
GLMNET,ARC_P::Vertebrata,Vertebrata,Archaea,Phylum,training_resubstitution,3,0.00628872735495789,0.09722222222222232,0.0018867924528302993,0.0,0.0,0.0
GLMNET,ARC_P::unidentified,unidentified,Archaea,Phylum,training_resubstitution,3,0.012267506763988875,0.008811465089323511,0.0021003818876159284,0.00669302648935422,0.004563225323319006,0.001561206183140353
