fold,feature
2,ARC_G::Candidatus_Methanofastidiosum
2,ARC_G::Candidatus_Methanogranum
2,ARC_G::Candidatus_Methanomethylicus
2,ARC_G::Candidatus_Methanoplasma
2,ARC_G::Candidatus_Nitrocosmicus
2,ARC_G::Lokiarchaeia
2,ARC_G::Methanimicrococcus
2,ARC_G::Methanocorpusculum
2,ARC_G::Methanoculleus
2,ARC_G::Methanogenium
2,ARC_G::Methanohalophilus
2,ARC_G::Methanolinea
2,ARC_G::Methanomassiliicoccus
2,ARC_G::Methanomethylovorans
2,ARC_G::Methanoregula
2,ARC_G::Methanosaeta
2,ARC_G::Methanosarcina
2,ARC_G::Methanosphaerula
2,ARC_G::Methanospirillum
2,ARC_G::Micrarchaeales
2,ARC_G::Rhinosporideacae
2,ARC_G::RumEn_M2
2,ARC_G::SCGC_AAA011-D5
2,ARC_G::Woesearchaeales
2,ARC_G::unidentified
3,BAC_G::009E01-B-SD-P15
3,BAC_G::0319-6G20
3,BAC_G::053A03-B-DI-P58
3,BAC_G::1-20
3,BAC_G::113B434
3,BAC_G::37-13
3,BAC_G::4572-13
3,BAC_G::67-14
3,BAC_G::A0839
3,BAC_G::A21b
3,BAC_G::AAP99
3,BAC_G::ADurb.Bin063-1
3,BAC_G::ADurb.Bin063-2
3,BAC_G::ADurb.Bin118
3,BAC_G::ADurb.Bin120
3,BAC_G::AKYH767
3,BAC_G::AUTHM297
3,BAC_G::Absconditabacteriales_(SR1)
3,BAC_G::Acetitomaculum
3,BAC_G::Acetivibrio
3,BAC_G::Acetoanaerobium
3,BAC_G::Acetobacter
3,BAC_G::Acetobacterium
3,BAC_G::Acetobacteroides
3,BAC_G::Acetomicrobium
3,BAC_G::Acetothermiia
3,BAC_G::Acholeplasma
3,BAC_G::Achromobacter
3,BAC_G::Acidaminococcus
3,BAC_G::Acidibacter
3,BAC_G::Acidovorax
3,BAC_G::Acinetobacter
3,BAC_G::Actinomyces
3,BAC_G::Aeriscardovia
3,BAC_G::Aeromonas
3,BAC_G::Ahniella
3,BAC_G::Alcaligenes
3,BAC_G::Alistipes
3,BAC_G::Alkaliphilus
3,BAC_G::Alkanindiges
3,BAC_G::Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
3,BAC_G::Aminicenantales
3,BAC_G::Aminobacterium
3,BAC_G::Amnipila
3,BAC_G::Amphibacillus
3,BAC_G::Anaerobacterium
3,BAC_G::Anaerococcus
3,BAC_G::Anaerocolumna
3,BAC_G::Anaerofustis
3,BAC_G::Anaeromyxobacter
3,BAC_G::Anaerosphaera
3,BAC_G::Anaerosporobacter
3,BAC_G::Anaerovibrio
3,BAC_G::Anaerovorax
3,BAC_G::Aquabacterium
3,BAC_G::Aquicella
3,BAC_G::Aquimonas
3,BAC_G::Arcobacter
3,BAC_G::Arenimonas
3,BAC_G::Atopobium
3,BAC_G::Azospira
3,BAC_G::B1-7BS
3,BAC_G::B55-F-B-G02
3,BAC_G::BBMC-4
3,BAC_G::BD1-7_clade
3,BAC_G::BRH-c20a
3,BAC_G::BSV13
3,BAC_G::Babeliales
3,BAC_G::Bacillus
3,BAC_G::Bacteroidales_UCG-001
3,BAC_G::Bacteroides
3,BAC_G::Bacteroidetes_BD2-2
3,BAC_G::Bacteroidetes_VC2.1_Bac22
3,BAC_G::Bacteroidetes_vadinHA17
3,BAC_G::Bdellovibrio
3,BAC_G::Bifidobacterium
3,BAC_G::Blastopirellula
3,BAC_G::Brachymonas
3,BAC_G::Bradymonadales
3,BAC_G::Bradyrhizobium
3,BAC_G::Bryobacter
3,BAC_G::Burkholderia-Caballeronia-Paraburkholderia
3,BAC_G::Butyrivibrio
3,BAC_G::C1-B045
3,BAC_G::C10-SB1A
3,BAC_G::CAG-352
3,BAC_G::CCM19a
3,BAC_G::CI75cm.2.12
3,BAC_G::CK-2C2-2
3,BAC_G::Caldicoprobacter
3,BAC_G::Caldisericum
3,BAC_G::Candidatus_Accumulibacter
3,BAC_G::Candidatus_Anammoximicrobium
3,BAC_G::Candidatus_Berkiella
3,BAC_G::Candidatus_Caldatribacterium
3,BAC_G::Candidatus_Cloacimonas
3,BAC_G::Candidatus_Competibacter
3,BAC_G::Candidatus_Falkowbacteria
3,BAC_G::Candidatus_Obscuribacter
3,BAC_G::Candidatus_Omnitrophus
3,BAC_G::Candidatus_Peregrinibacteria
3,BAC_G::Candidatus_Saccharimonas
3,BAC_G::Candidatus_Shapirobacteria
3,BAC_G::Candidatus_Soleaferrea
3,BAC_G::Candidatus_Solibacter
3,BAC_G::Caproiciproducens
3,BAC_G::Caulobacter
3,BAC_G::Cetobacterium
3,BAC_G::Chishuiella
3,BAC_G::Chitinivorax
3,BAC_G::Chryseobacterium
3,BAC_G::Chthonomonadales
3,BAC_G::Chujaibacter
3,BAC_G::Cloacibacterium
3,BAC_G::Cloacimonadaceae
3,BAC_G::Cloacimonadales
3,BAC_G::Clostridia_UCG-014
3,BAC_G::Clostridium_sensu_stricto_1
3,BAC_G::Clostridium_sensu_stricto_15
3,BAC_G::Clostridium_sensu_stricto_8
3,BAC_G::Comamonas
3,BAC_G::Coprothermobacter
3,BAC_G::Corynebacterium
3,BAC_G::Crassaminicella
3,BAC_G::Crenothrix
3,BAC_G::Cryptanaerobacter
3,BAC_G::D8A-2
3,BAC_G::DEV007
3,BAC_G::DEV114
3,BAC_G::DMER64
3,BAC_G::DS-100
3,BAC_G::DTU014
3,BAC_G::Dechloromonas
3,BAC_G::Defluviicoccus
3,BAC_G::Defluviitalea
3,BAC_G::Defluviitoga
3,BAC_G::Dehalobacter
3,BAC_G::Delftia
3,BAC_G::Denitratisoma
3,BAC_G::Denitrobacterium
3,BAC_G::Desulfitibacter
3,BAC_G::Desulfobulbus
3,BAC_G::Desulfomicrobium
3,BAC_G::Desulfovibrio
3,BAC_G::Dethiobacter
3,BAC_G::Devosia
3,BAC_G::Dialister
3,BAC_G::Dietzia
3,BAC_G::Dokdonella
3,BAC_G::Dongia
3,BAC_G::Dysgonomonadaceae
3,BAC_G::Ellin6067
3,BAC_G::Elstera
3,BAC_G::Empedobacter
3,BAC_G::Endomicrobium
3,BAC_G::Enhydrobacter
3,BAC_G::Enterococcus
3,BAC_G::Ercella
3,BAC_G::Erysipelotrichaceae_UCG-007
3,BAC_G::Exilispira
3,BAC_G::F082
3,BAC_G::FTLpost3
3,BAC_G::Fastidiosipila
3,BAC_G::Fermentibacteraceae
3,BAC_G::Fermentimonas
3,BAC_G::Ferribacterium
3,BAC_G::Ferruginibacter
3,BAC_G::Fervidobacterium
3,BAC_G::Fibrobacter
3,BAC_G::Filomicrobium
3,BAC_G::Fimbriiglobus
3,BAC_G::Fimbriimonadaceae
3,BAC_G::Flavobacterium
3,BAC_G::Flexilinea
3,BAC_G::Fluviicola
3,BAC_G::Fonticella
3,BAC_G::Frisingicoccus
3,BAC_G::Fusibacter
3,BAC_G::Fusobacterium
3,BAC_G::GWE2-31-10
3,BAC_G::GWE2-42-42
3,BAC_G::GZKB124
3,BAC_G::GZKB75
3,BAC_G::Galbitalea
3,BAC_G::Gallicola
3,BAC_G::Gelria
3,BAC_G::Georgenia
3,BAC_G::Globicatella
3,BAC_G::Gluconobacter
3,BAC_G::Gracilibacter
3,BAC_G::Guggenheimella
3,BAC_G::H1
3,BAC_G::HN-HF0106
3,BAC_G::Hahella
3,BAC_G::Haliangium
3,BAC_G::Halocella
3,BAC_G::Halomonas
3,BAC_G::Helcococcus
3,BAC_G::Herbinix
3,BAC_G::Holophaga
3,BAC_G::Hungateiclostridiaceae
3,BAC_G::Hungateiclostridium
3,BAC_G::Hydrogenedensaceae
3,BAC_G::Hydrogenispora
3,BAC_G::Hydrogenophaga
3,BAC_G::Hydrothermae
3,BAC_G::Hyphomicrobium
3,BAC_G::Hypnocyclicus
3,BAC_G::IMCC26207
3,BAC_G::IMCC26256
3,BAC_G::Iamia
3,BAC_G::Ignatzschineria
3,BAC_G::Ignavibacterium
3,BAC_G::Irregularibacter
3,BAC_G::Izemoplasmataceae
3,BAC_G::Izemoplasmatales
3,BAC_G::JG36-GS-52
3,BAC_G::JGI-0000079-D21
3,BAC_G::JGI_0001001-H03
3,BAC_G::JS1
3,BAC_G::Janthinobacterium
3,BAC_G::KCLunmb-38-53
3,BAC_G::Kapabacteriales
3,BAC_G::Keratinibaculum
3,BAC_G::Koukoulia
3,BAC_G::LD1-PA32
3,BAC_G::LD1-PB3
3,BAC_G::LD29
3,BAC_G::LF045
3,BAC_G::LNR_A2-18
3,BAC_G::LWQ8
3,BAC_G::Lachnoclostridium
3,BAC_G::Lachnospira
3,BAC_G::Lachnospiraceae_UCG-004
3,BAC_G::Lactivibrio
3,BAC_G::Lactobacillus
3,BAC_G::Lactococcus
3,BAC_G::Lautropia
3,BAC_G::Lawsonella
3,BAC_G::Leeia
3,BAC_G::Lentimicrobiaceae
3,BAC_G::Lentimicrobium
3,BAC_G::Leptotrichia
3,BAC_G::Leuconostoc
3,BAC_G::LiUU-11-161
3,BAC_G::Limnobacter
3,BAC_G::Limnochordaceae
3,BAC_G::Limnochordia
3,BAC_G::Longilinea
3,BAC_G::Longivirga
3,BAC_G::Luteimonas
3,BAC_G::Lutispora
3,BAC_G::M55-D21
3,BAC_G::MAT-CR-H4-C10
3,BAC_G::MBA03
3,BAC_G::MM2
3,BAC_G::MVP-15
3,BAC_G::Macellibacteroides
3,BAC_G::Marinilabiliaceae
3,BAC_G::Marinimicrobia_(SAR406_clade)
3,BAC_G::Mariniphaga
3,BAC_G::Megasphaera
3,BAC_G::Mesotoga
3,BAC_G::Methylocella
3,BAC_G::Methyloglobulus
3,BAC_G::Methyloparacoccus
3,BAC_G::Methylotenera
3,BAC_G::Methyloversatilis
3,BAC_G::MgMjR-022
3,BAC_G::Microbacterium
3,BAC_G::Microvirgula
3,BAC_G::Mogibacterium
3,BAC_G::Monoglobus
3,BAC_G::Moorella
3,BAC_G::Moraxellaceae
3,BAC_G::Morganella
3,BAC_G::Mycobacterium
3,BAC_G::Myroides
3,BAC_G::NK-L14
3,BAC_G::NKB15
3,BAC_G::Nannocystis
3,BAC_G::Natronincola
3,BAC_G::Negativicoccus
3,BAC_G::Niabella
3,BAC_G::Nitrosomonas
3,BAC_G::Nitrospira
3,BAC_G::Novosphingobium
3,BAC_G::OLB12
3,BAC_G::OLB14
3,BAC_G::OLB8
3,BAC_G::OM27_clade
3,BAC_G::OPB41
3,BAC_G::Oligella
3,BAC_G::Olsenella
3,BAC_G::Ornithinibacter
3,BAC_G::Oscillospira
3,BAC_G::PB19
3,BAC_G::PBS-18
3,BAC_G::PHOS-HE36
3,BAC_G::PLTA13
3,BAC_G::Paludibacter
3,BAC_G::Paludibaculum
3,BAC_G::Pantoea
3,BAC_G::Papillibacter
3,BAC_G::Parabacteroides
3,BAC_G::Paracoccus
3,BAC_G::PeH15
3,BAC_G::PeM15
3,BAC_G::Pedosphaeraceae
3,BAC_G::Pelotomaculum
3,BAC_G::Peptoclostridium
3,BAC_G::Peptoniphilus
3,BAC_G::Peptostreptococcus
3,BAC_G::Peredibacter
3,BAC_G::Petrimonas
3,BAC_G::Phaeodactylibacter
3,BAC_G::Phenylobacterium
3,BAC_G::Pirellula
3,BAC_G::Pla3_lineage
3,BAC_G::Planctomicrobium
3,BAC_G::Planctopirus
3,BAC_G::Prevotella
3,BAC_G::Prevotellaceae_UCG-001
3,BAC_G::Prevotellaceae_UCG-004
3,BAC_G::Propionispira
3,BAC_G::Propionivibrio
3,BAC_G::Proteiniborus
3,BAC_G::Proteiniphilum
3,BAC_G::Proteocatella
3,BAC_G::Proteus
3,BAC_G::Providencia
3,BAC_G::Pseudarcobacter
3,BAC_G::Pseudobacteroides
3,BAC_G::Pseudomonas
3,BAC_G::Pseudoramibacter
3,BAC_G::Pseudoscardovia
3,BAC_G::Pseudoxanthomonas
3,BAC_G::Psychrobacter
3,BAC_G::RBG-13-54-9
3,BAC_G::RBG-16-49-21
3,BAC_G::RBG-16-55-12
3,BAC_G::Raoultibacter
3,BAC_G::Rhizobacter
3,BAC_G::Rhodanobacter
3,BAC_G::Rhodobacter
3,BAC_G::Rhodoferax
3,BAC_G::Rivicola
3,BAC_G::Roseimarinus
3,BAC_G::Roseomonas
3,BAC_G::Ruminiclostridium
3,BAC_G::Ruminococcus
3,BAC_G::Ruminofilibacter
3,BAC_G::Run-SP154
3,BAC_G::S15A-MN91
3,BAC_G::SB-5
3,BAC_G::SBR1031
3,BAC_G::SC-I-84
3,BAC_G::SC103
3,BAC_G::SH-PL14
3,BAC_G::SHA-41
3,BAC_G::SJA-15
3,BAC_G::SJA-28
3,BAC_G::SM1A02
3,BAC_G::SM1A07
3,BAC_G::SN8
3,BAC_G::SRB2
3,BAC_G::ST-12K33
3,BAC_G::SWB02
3,BAC_G::Saccharimonadales
3,BAC_G::Saccharofermentans
3,BAC_G::Sedimentibacter
3,BAC_G::Serratia
3,BAC_G::Shinella
3,BAC_G::Shuttleworthia
3,BAC_G::Simplicispira
3,BAC_G::Smithella
3,BAC_G::Soehngenia
3,BAC_G::Sphaerochaeta
3,BAC_G::Sphingobacterium
3,BAC_G::Sphingomonas
3,BAC_G::Spirochaeta
3,BAC_G::Sporanaerobacter
3,BAC_G::Stenotrophomonas
3,BAC_G::Sterolibacterium
3,BAC_G::Streptococcus
3,BAC_G::Succiniclasticum
3,BAC_G::Sulfuritalea
3,BAC_G::Sumerlaea
3,BAC_G::Sutterella
3,BAC_G::Sva0485
3,BAC_G::Symbiobacterium
3,BAC_G::Syner-01
3,BAC_G::Syntrophaceticus
3,BAC_G::Syntrophobacter
3,BAC_G::Syntrophococcus
3,BAC_G::Syntrophomonas
3,BAC_G::Syntrophorhabdus
3,BAC_G::Syntrophothermus
3,BAC_G::Syntrophus
3,BAC_G::TA06
3,BAC_G::TPD-58
3,BAC_G::TTA-B1
3,BAC_G::Taibaiella
3,BAC_G::Tepidanaerobacter
3,BAC_G::Tepidimicrobium
3,BAC_G::Terrimonas
3,BAC_G::Tetrasphaera
3,BAC_G::Thauera
3,BAC_G::Thermoanaerobaculum
3,BAC_G::Thermomonas
3,BAC_G::Thermovirga
3,BAC_G::Thermus
3,BAC_G::Thiobacillus
3,BAC_G::Thioclava
3,BAC_G::Thiopseudomonas
3,BAC_G::Tissierella
3,BAC_G::Tolumonas
3,BAC_G::Treponema
3,BAC_G::Trichococcus
3,BAC_G::Truepera
3,BAC_G::Turneriella
3,BAC_G::U29-B03
3,BAC_G::UCG-002
3,BAC_G::UCG-004
3,BAC_G::UCG-010
3,BAC_G::UCG-012
3,BAC_G::Uliginosibacterium
3,BAC_G::Uruburuella
3,BAC_G::Vermiphilaceae
3,BAC_G::Vibrio
3,BAC_G::Vulcanibacillus
3,BAC_G::W27
3,BAC_G::W5
3,BAC_G::W5053
3,BAC_G::WCHB1-02
3,BAC_G::WCHB1-41
3,BAC_G::WCHB1-81
3,BAC_G::WPS-2
3,BAC_G::WS1
3,BAC_G::WWE3
3,BAC_G::Weissella
3,BAC_G::Wohlfahrtiimonas
3,BAC_G::XBB1006
3,BAC_G::Z20
3,BAC_G::Z4MB62
3,BAC_G::Zixibacteria
3,BAC_G::Zoogloea
3,BAC_G::c5LKS83
3,BAC_G::cvE6
3,BAC_G::env.OPS_17
3,BAC_G::horsej-a03
3,BAC_G::p-251-o5
3,BAC_G::unidentified
3,ARC_G::Aenigmarchaeales
3,ARC_G::Bathyarchaeia
3,ARC_G::Candidatus_Methanofastidiosum
3,ARC_G::Candidatus_Methanogranum
3,ARC_G::Candidatus_Methanomethylicus
3,ARC_G::Candidatus_Methanomethylophilus
3,ARC_G::Candidatus_Methanoplasma
3,ARC_G::Candidatus_Nitrocosmicus
3,ARC_G::Lokiarchaeia
3,ARC_G::Methanimicrococcus
3,ARC_G::Methanocorpusculum
3,ARC_G::Methanoculleus
3,ARC_G::Methanofollis
3,ARC_G::Methanogenium
3,ARC_G::Methanohalophilus
3,ARC_G::Methanolinea
3,ARC_G::Methanomassiliicoccus
3,ARC_G::Methanomethylovorans
3,ARC_G::Methanoregula
3,ARC_G::Methanosaeta
3,ARC_G::Methanosarcina
3,ARC_G::Methanosphaerula
3,ARC_G::Methanospirillum
3,ARC_G::Micrarchaeales
3,ARC_G::Nitrososphaeraceae
3,ARC_G::Rhinosporideacae
3,ARC_G::RumEn_M2
3,ARC_G::SCGC_AAA011-D5
3,ARC_G::Teleostei
3,ARC_G::Veneroida
3,ARC_G::Woesearchaeales
3,ARC_G::unidentified
4,BAC_G::009E01-B-SD-P15
4,BAC_G::0319-6G20
4,BAC_G::053A03-B-DI-P58
4,BAC_G::1-20
4,BAC_G::113B434
4,BAC_G::37-13
4,BAC_G::4572-13
4,BAC_G::67-14
4,BAC_G::A0839
4,BAC_G::A21b
4,BAC_G::AAP99
4,BAC_G::ADurb.Bin063-1
4,BAC_G::ADurb.Bin063-2
4,BAC_G::ADurb.Bin118
4,BAC_G::ADurb.Bin120
4,BAC_G::AKYH767
4,BAC_G::AUTHM297
4,BAC_G::Absconditabacteriales_(SR1)
4,BAC_G::Acetitomaculum
4,BAC_G::Acetivibrio
4,BAC_G::Acetoanaerobium
4,BAC_G::Acetobacter
4,BAC_G::Acetobacterium
4,BAC_G::Acetobacteroides
4,BAC_G::Acetomicrobium
4,BAC_G::Acetothermiia
4,BAC_G::Acholeplasma
4,BAC_G::Achromobacter
4,BAC_G::Acidaminococcus
4,BAC_G::Acidibacter
4,BAC_G::Acidovorax
4,BAC_G::Acinetobacter
4,BAC_G::Actinomyces
4,BAC_G::Aeriscardovia
4,BAC_G::Aeromonas
4,BAC_G::Ahniella
4,BAC_G::Alcaligenes
4,BAC_G::Alistipes
4,BAC_G::Alkaliphilus
4,BAC_G::Alkanindiges
4,BAC_G::Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
4,BAC_G::Aminicenantales
4,BAC_G::Aminobacterium
4,BAC_G::Amnipila
4,BAC_G::Amphibacillus
4,BAC_G::Anaerobacterium
4,BAC_G::Anaerococcus
4,BAC_G::Anaerocolumna
4,BAC_G::Anaerofustis
4,BAC_G::Anaeromyxobacter
4,BAC_G::Anaerosphaera
4,BAC_G::Anaerosporobacter
4,BAC_G::Anaerovibrio
4,BAC_G::Anaerovorax
4,BAC_G::Aquabacterium
4,BAC_G::Aquicella
4,BAC_G::Aquimonas
4,BAC_G::Arcobacter
4,BAC_G::Arenimonas
4,BAC_G::Atopobium
4,BAC_G::Azospira
4,BAC_G::B1-7BS
4,BAC_G::B55-F-B-G02
4,BAC_G::BBMC-4
4,BAC_G::BD1-7_clade
4,BAC_G::BRH-c20a
4,BAC_G::BSV13
4,BAC_G::Babeliales
4,BAC_G::Bacillus
4,BAC_G::Bacteroidales_UCG-001
4,BAC_G::Bacteroides
4,BAC_G::Bacteroidetes_BD2-2
4,BAC_G::Bacteroidetes_VC2.1_Bac22
4,BAC_G::Bacteroidetes_vadinHA17
4,BAC_G::Bdellovibrio
4,BAC_G::Bifidobacterium
4,BAC_G::Blastopirellula
4,BAC_G::Brachymonas
4,BAC_G::Bradymonadales
4,BAC_G::Bradyrhizobium
4,BAC_G::Bryobacter
4,BAC_G::Butyrivibrio
4,BAC_G::C1-B045
4,BAC_G::C10-SB1A
4,BAC_G::CAG-352
4,BAC_G::CCM19a
4,BAC_G::CI75cm.2.12
4,BAC_G::CK-2C2-2
4,BAC_G::Caldicoprobacter
4,BAC_G::Caldisericum
4,BAC_G::Candidatus_Accumulibacter
4,BAC_G::Candidatus_Anammoximicrobium
4,BAC_G::Candidatus_Berkiella
4,BAC_G::Candidatus_Caldatribacterium
4,BAC_G::Candidatus_Cloacimonas
4,BAC_G::Candidatus_Competibacter
4,BAC_G::Candidatus_Falkowbacteria
4,BAC_G::Candidatus_Omnitrophus
4,BAC_G::Candidatus_Peregrinibacteria
4,BAC_G::Candidatus_Saccharimonas
4,BAC_G::Candidatus_Shapirobacteria
4,BAC_G::Candidatus_Soleaferrea
4,BAC_G::Candidatus_Solibacter
4,BAC_G::Caproiciproducens
4,BAC_G::Caulobacter
4,BAC_G::Cetobacterium
4,BAC_G::Chishuiella
4,BAC_G::Chitinivorax
4,BAC_G::Chryseobacterium
4,BAC_G::Chthonomonadales
4,BAC_G::Cloacibacterium
4,BAC_G::Cloacimonadaceae
4,BAC_G::Cloacimonadales
4,BAC_G::Clostridia_UCG-014
4,BAC_G::Clostridium_sensu_stricto_1
4,BAC_G::Clostridium_sensu_stricto_15
4,BAC_G::Clostridium_sensu_stricto_8
4,BAC_G::Comamonas
4,BAC_G::Coprothermobacter
4,BAC_G::Corynebacterium
4,BAC_G::Crassaminicella
4,BAC_G::Crenothrix
4,BAC_G::Cryptanaerobacter
4,BAC_G::D8A-2
4,BAC_G::DEV007
4,BAC_G::DEV114
4,BAC_G::DMER64
4,BAC_G::DS-100
4,BAC_G::DTU014
4,BAC_G::Dechloromonas
4,BAC_G::Defluviicoccus
4,BAC_G::Defluviitalea
4,BAC_G::Defluviitoga
4,BAC_G::Dehalobacter
4,BAC_G::Delftia
4,BAC_G::Denitratisoma
4,BAC_G::Denitrobacterium
4,BAC_G::Dermatophilus
4,BAC_G::Desulfitibacter
4,BAC_G::Desulfobulbus
4,BAC_G::Desulfomicrobium
4,BAC_G::Desulfovibrio
4,BAC_G::Dethiobacter
4,BAC_G::Devosia
4,BAC_G::Dialister
4,BAC_G::Dokdonella
4,BAC_G::Dysgonomonadaceae
4,BAC_G::EBM-39
4,BAC_G::Ellin6067
4,BAC_G::Elstera
4,BAC_G::Empedobacter
4,BAC_G::Endomicrobium
4,BAC_G::Enhydrobacter
4,BAC_G::Enterococcus
4,BAC_G::Ercella
4,BAC_G::Erysipelothrix
4,BAC_G::Erysipelotrichaceae_UCG-007
4,BAC_G::Exilispira
4,BAC_G::F082
4,BAC_G::FTLpost3
4,BAC_G::Fastidiosipila
4,BAC_G::Fermentibacteraceae
4,BAC_G::Fermentimonas
4,BAC_G::Ferribacterium
4,BAC_G::Ferruginibacter
4,BAC_G::Fervidobacterium
4,BAC_G::Fibrobacter
4,BAC_G::Filomicrobium
4,BAC_G::Fimbriiglobus
4,BAC_G::Fimbriimonadaceae
4,BAC_G::Flavobacterium
4,BAC_G::Flexilinea
4,BAC_G::Fluviicola
4,BAC_G::Fonticella
4,BAC_G::Frisingicoccus
4,BAC_G::Fusibacter
4,BAC_G::Fusobacterium
4,BAC_G::GWE2-31-10
4,BAC_G::GWE2-42-42
4,BAC_G::GZKB124
4,BAC_G::GZKB75
4,BAC_G::Galbitalea
4,BAC_G::Gallicola
4,BAC_G::Gelria
4,BAC_G::Georgenia
4,BAC_G::Globicatella
4,BAC_G::Gluconobacter
4,BAC_G::Gracilibacter
4,BAC_G::Guggenheimella
4,BAC_G::H1
4,BAC_G::HN-HF0106
4,BAC_G::HOC36
4,BAC_G::Hahella
4,BAC_G::Haliangium
4,BAC_G::Halocella
4,BAC_G::Halomonas
4,BAC_G::Helcococcus
4,BAC_G::Herbinix
4,BAC_G::Holophaga
4,BAC_G::Hungateiclostridiaceae
4,BAC_G::Hungateiclostridium
4,BAC_G::Hydrogenedensaceae
4,BAC_G::Hydrogenispora
4,BAC_G::Hydrogenophaga
4,BAC_G::Hydrothermae
4,BAC_G::Hyphomicrobium
4,BAC_G::Hypnocyclicus
4,BAC_G::IMCC26207
4,BAC_G::IMCC26256
4,BAC_G::Iamia
4,BAC_G::Ignatzschineria
4,BAC_G::Ignavibacterium
4,BAC_G::Inhella
4,BAC_G::Irregularibacter
4,BAC_G::Izemoplasmataceae
4,BAC_G::Izemoplasmatales
4,BAC_G::JG36-GS-52
4,BAC_G::JGI-0000079-D21
4,BAC_G::JGI_0001001-H03
4,BAC_G::JS1
4,BAC_G::Janthinobacterium
4,BAC_G::KCLunmb-38-53
4,BAC_G::Kapabacteriales
4,BAC_G::Keratinibaculum
4,BAC_G::Koukoulia
4,BAC_G::LD1-PA32
4,BAC_G::LD1-PB3
4,BAC_G::LD29
4,BAC_G::LF045
4,BAC_G::LNR_A2-18
4,BAC_G::LWQ8
4,BAC_G::Lachnoclostridium
4,BAC_G::Lachnospira
4,BAC_G::Lachnospiraceae_UCG-004
4,BAC_G::Lactivibrio
4,BAC_G::Lactobacillus
4,BAC_G::Lactococcus
4,BAC_G::Lautropia
4,BAC_G::Lawsonella
4,BAC_G::Leeia
4,BAC_G::Lentimicrobiaceae
4,BAC_G::Lentimicrobium
4,BAC_G::Leptotrichia
4,BAC_G::Leuconostoc
4,BAC_G::LiUU-11-161
4,BAC_G::Limnobacter
4,BAC_G::Limnochordaceae
4,BAC_G::Limnochordia
4,BAC_G::Longilinea
4,BAC_G::Longivirga
4,BAC_G::Luteimonas
4,BAC_G::Lutispora
4,BAC_G::M55-D21
4,BAC_G::MAT-CR-H4-C10
4,BAC_G::MBA03
4,BAC_G::MM2
4,BAC_G::MVP-15
4,BAC_G::Macellibacteroides
4,BAC_G::Marinilabiliaceae
4,BAC_G::Marinimicrobia_(SAR406_clade)
4,BAC_G::Mariniphaga
4,BAC_G::Megasphaera
4,BAC_G::Membranicola
4,BAC_G::Mesotoga
4,BAC_G::Methylocella
4,BAC_G::Methyloglobulus
4,BAC_G::Methyloparacoccus
4,BAC_G::Methylotenera
4,BAC_G::Methyloversatilis
4,BAC_G::MgMjR-022
4,BAC_G::Microbacterium
4,BAC_G::Microvirgula
4,BAC_G::Mogibacterium
4,BAC_G::Monoglobus
4,BAC_G::Moraxellaceae
4,BAC_G::Morganella
4,BAC_G::Mycobacterium
4,BAC_G::Myroides
4,BAC_G::NK-L14
4,BAC_G::NKB15
4,BAC_G::Nannocystis
4,BAC_G::Natronincola
4,BAC_G::Negativicoccus
4,BAC_G::Niabella
4,BAC_G::Nitrosomonas
4,BAC_G::Nitrospira
4,BAC_G::Novosphingobium
4,BAC_G::OLB12
4,BAC_G::OLB14
4,BAC_G::OLB8
4,BAC_G::OM27_clade
4,BAC_G::OPB41
4,BAC_G::Oligella
4,BAC_G::Olsenella
4,BAC_G::Ornithinibacter
4,BAC_G::Oscillospira
4,BAC_G::PB19
4,BAC_G::PBS-18
4,BAC_G::PHOS-HE36
4,BAC_G::PLTA13
4,BAC_G::Paludibacter
4,BAC_G::Paludibaculum
4,BAC_G::Pantoea
4,BAC_G::Papillibacter
4,BAC_G::Parabacteroides
4,BAC_G::Paracoccus
4,BAC_G::PeH15
4,BAC_G::PeM15
4,BAC_G::Pedosphaeraceae
4,BAC_G::Pelotomaculum
4,BAC_G::Peptoclostridium
4,BAC_G::Peptoniphilus
4,BAC_G::Peptostreptococcus
4,BAC_G::Peredibacter
4,BAC_G::Petrimonas
4,BAC_G::Phaeodactylibacter
4,BAC_G::Phenylobacterium
4,BAC_G::Pir4_lineage
4,BAC_G::Pirellula
4,BAC_G::Pla3_lineage
4,BAC_G::Planctomicrobium
4,BAC_G::Planctopirus
4,BAC_G::Prevotella
4,BAC_G::Prevotellaceae_UCG-004
4,BAC_G::Propionispira
4,BAC_G::Propionivibrio
4,BAC_G::Proteiniborus
4,BAC_G::Proteiniphilum
4,BAC_G::Proteocatella
4,BAC_G::Proteus
4,BAC_G::Providencia
4,BAC_G::Pseudarcobacter
4,BAC_G::Pseudobacteroides
4,BAC_G::Pseudomonas
4,BAC_G::Pseudoramibacter
4,BAC_G::Pseudoscardovia
4,BAC_G::Pseudoxanthomonas
4,BAC_G::Psychrobacter
4,BAC_G::RBG-13-54-9
4,BAC_G::RBG-16-49-21
4,BAC_G::RBG-16-55-12
4,BAC_G::Raoultibacter
4,BAC_G::Reyranella
4,BAC_G::Rhizobacter
4,BAC_G::Rhodanobacter
4,BAC_G::Rhodobacter
4,BAC_G::Rhodoferax
4,BAC_G::Rivicola
4,BAC_G::Roseimarinus
