fold,block,feature,training_samples_above_0_1_percent
3,ARC_F,ARC_F::Methanomethyliaceae,12
3,ARC_F,ARC_F::Methanomethylophilaceae,32
3,ARC_F,ARC_F::Methanomicrobiaceae,81
3,ARC_F,ARC_F::Methanomicrobiales,31
3,ARC_F,ARC_F::Methanoregulaceae,65
3,ARC_F,ARC_F::Methanosaetaceae,80
3,ARC_F,ARC_F::Methanosarcinaceae,65
3,ARC_F,ARC_F::Methanospirillaceae,75
3,ARC_F,ARC_F::Micrarchaeales,9
3,ARC_F,ARC_F::Nitrososphaeraceae,10
3,ARC_F,ARC_F::Odinarchaeia,0
3,ARC_F,ARC_F::Rhinosporideacae,1
3,ARC_F,ARC_F::SCGC_AAA011-D5,32
3,ARC_F,ARC_F::Teleostei,1
3,ARC_F,ARC_F::Veneroida,2
3,ARC_F,ARC_F::Woesearchaeales,4
3,ARC_F,ARC_F::unidentified,76
4,BAC_F,BAC_F::009E01-B-SD-P15,41
4,BAC_F,BAC_F::0319-6G20,10
4,BAC_F,BAC_F::053A03-B-DI-P58,1
4,BAC_F,BAC_F::1-20,2
4,BAC_F,BAC_F::113B434,2
4,BAC_F,BAC_F::37-13,2
4,BAC_F,BAC_F::4572-13,1
4,BAC_F,BAC_F::67-14,1
4,BAC_F,BAC_F::A0839,7
4,BAC_F,BAC_F::A21b,1
4,BAC_F,BAC_F::AKYH767,22
4,BAC_F,BAC_F::Absconditabacteriales_(SR1),8
4,BAC_F,BAC_F::Acetobacteraceae,8
4,BAC_F,BAC_F::Acetothermiia,4
4,BAC_F,BAC_F::Acholeplasmataceae,52
4,BAC_F,BAC_F::Acidaminococcaceae,14
4,BAC_F,BAC_F::Acidobacteriae,1
4,BAC_F,BAC_F::Actinomycetaceae,15
4,BAC_F,BAC_F::Aerococcaceae,4
4,BAC_F,BAC_F::Aeromonadaceae,8
4,BAC_F,BAC_F::Alcaligenaceae,5
4,BAC_F,BAC_F::Aminicenantales,34
4,BAC_F,BAC_F::Anaerofustaceae,8
4,BAC_F,BAC_F::Anaerolineaceae,54
4,BAC_F,BAC_F::Anaeromyxobacteraceae,1
4,BAC_F,BAC_F::Anaerovoracaceae,80
4,BAC_F,BAC_F::Aquaspirillaceae,3
4,BAC_F,BAC_F::Arcobacteraceae,8
4,BAC_F,BAC_F::Ardenticatenaceae,1
4,BAC_F,BAC_F::Arenicellaceae,0
4,BAC_F,BAC_F::Atopobiaceae,15
4,BAC_F,BAC_F::B1-7BS,8
4,BAC_F,BAC_F::B55-F-B-G02,5
4,BAC_F,BAC_F::BRH-c20a,4
4,BAC_F,BAC_F::Babeliales,14
4,BAC_F,BAC_F::Bacillaceae,8
4,BAC_F,BAC_F::Bacteriovoracaceae,1
4,BAC_F,BAC_F::Bacteroidaceae,27
4,BAC_F,BAC_F::Bacteroidales_UCG-001,33
4,BAC_F,BAC_F::Bacteroidetes_BD2-2,3
4,BAC_F,BAC_F::Bacteroidetes_VC2.1_Bac22,7
4,BAC_F,BAC_F::Bacteroidetes_vadinHA17,65
4,BAC_F,BAC_F::Bdellovibrionaceae,2
4,BAC_F,BAC_F::Beijerinckiaceae,18
4,BAC_F,BAC_F::Berkelbacteria,0
4,BAC_F,BAC_F::Bifidobacteriaceae,7
4,BAC_F,BAC_F::Blastocatellaceae,8
4,BAC_F,BAC_F::Bogoriellaceae,4
4,BAC_F,BAC_F::Brachyspirales_Incertae_Sedis,22
4,BAC_F,BAC_F::Bradymonadales,1
4,BAC_F,BAC_F::Bryobacteraceae,2
4,BAC_F,BAC_F::Burkholderiaceae,34
4,BAC_F,BAC_F::Butyricicoccaceae,1
4,BAC_F,BAC_F::C10-SB1A,2
4,BAC_F,BAC_F::CCM19a,2
4,BAC_F,BAC_F::CK-2C2-2,7
4,BAC_F,BAC_F::Caldatribacteriaceae,56
4,BAC_F,BAC_F::Caldicoprobacteraceae,52
4,BAC_F,BAC_F::Caldilineaceae,14
4,BAC_F,BAC_F::Caldisericaceae,16
4,BAC_F,BAC_F::Calditrichaceae,0
4,BAC_F,BAC_F::Caloramatoraceae,4
4,BAC_F,BAC_F::Candidatus_Falkowbacteria,1
4,BAC_F,BAC_F::Candidatus_Magasanikbacteria,0
4,BAC_F,BAC_F::Candidatus_Peregrinibacteria,3
4,BAC_F,BAC_F::Candidatus_Shapirobacteria,1
4,BAC_F,BAC_F::Carnobacteriaceae,12
4,BAC_F,BAC_F::Caulobacteraceae,2
4,BAC_F,BAC_F::Chitinimonadaceae,2
4,BAC_F,BAC_F::Chitinophagaceae,34
4,BAC_F,BAC_F::Christensenellaceae,86
4,BAC_F,BAC_F::Chromobacteriaceae,1
4,BAC_F,BAC_F::Chthoniobacteraceae,1
4,BAC_F,BAC_F::Chthonomonadales,14
4,BAC_F,BAC_F::Cloacimonadaceae,66
4,BAC_F,BAC_F::Cloacimonadales,1
4,BAC_F,BAC_F::Clostridia_UCG-014,11
4,BAC_F,BAC_F::Clostridiaceae,20
4,BAC_F,BAC_F::Comamonadaceae,68
4,BAC_F,BAC_F::Competibacteraceae,26
4,BAC_F,BAC_F::Coprothermobacteraceae,8
4,BAC_F,BAC_F::Coriobacteriales_Incertae_Sedis,1
4,BAC_F,BAC_F::Corynebacteriaceae,9
4,BAC_F,BAC_F::Crocinitomicaceae,1
4,BAC_F,BAC_F::D8A-2,73
4,BAC_F,BAC_F::DEV007,3
4,BAC_F,BAC_F::DS-100,16
4,BAC_F,BAC_F::DTU014,83
4,BAC_F,BAC_F::Dadabacteriales,0
4,BAC_F,BAC_F::Defluviicoccaceae,3
4,BAC_F,BAC_F::Defluviitaleaceae,9
4,BAC_F,BAC_F::Deinococcaceae,0
4,BAC_F,BAC_F::Dermatophilaceae,1
4,BAC_F,BAC_F::Desulfitibacteraceae,4
4,BAC_F,BAC_F::Desulfobacteraceae,0
4,BAC_F,BAC_F::Desulfobulbaceae,17
4,BAC_F,BAC_F::Desulfocapsaceae,0
4,BAC_F,BAC_F::Desulfomicrobiaceae,20
4,BAC_F,BAC_F::Desulforegulaceae,0
4,BAC_F,BAC_F::Desulfosarcinaceae,0
4,BAC_F,BAC_F::Desulfotomaculales,56
4,BAC_F,BAC_F::Desulfovibrionaceae,9
4,BAC_F,BAC_F::Desulfuromonadaceae,0
4,BAC_F,BAC_F::Dethiobacteraceae,35
4,BAC_F,BAC_F::Devosiaceae,6
4,BAC_F,BAC_F::Dietziaceae,0
4,BAC_F,BAC_F::Diplorickettsiaceae,1
4,BAC_F,BAC_F::Dongiaceae,0
4,BAC_F,BAC_F::Dysgonomonadaceae,83
4,BAC_F,BAC_F::Eggerthellaceae,1
4,BAC_F,BAC_F::Elsteraceae,1
4,BAC_F,BAC_F::Endomicrobiaceae,7
4,BAC_F,BAC_F::Enterobacteriaceae,11
4,BAC_F,BAC_F::Enterococcaceae,3
4,BAC_F,BAC_F::Erwiniaceae,3
4,BAC_F,BAC_F::Erysipelatoclostridiaceae,15
4,BAC_F,BAC_F::Erysipelotrichaceae,4
4,BAC_F,BAC_F::Eubacteriaceae,6
4,BAC_F,BAC_F::F082,2
4,BAC_F,BAC_F::FTLpost3,4
4,BAC_F,BAC_F::Fermentibacteraceae,10
4,BAC_F,BAC_F::Fervidobacteriaceae,9
4,BAC_F,BAC_F::Fibrobacteraceae,5
4,BAC_F,BAC_F::Fibrobacterales,3
4,BAC_F,BAC_F::Fimbriimonadaceae,13
4,BAC_F,BAC_F::Flavobacteriaceae,4
4,BAC_F,BAC_F::Fusibacteraceae,5
4,BAC_F,BAC_F::Fusobacteriaceae,1
4,BAC_F,BAC_F::GZKB124,1
4,BAC_F,BAC_F::GZKB75,6
4,BAC_F,BAC_F::Gallionellaceae,1
4,BAC_F,BAC_F::Garciellaceae,4
4,BAC_F,BAC_F::Gemmataceae,20
4,BAC_F,BAC_F::Gemmatimonadaceae,8
4,BAC_F,BAC_F::Geobacteraceae,10
4,BAC_F,BAC_F::Gracilibacteraceae,53
4,BAC_F,BAC_F::HOC36,1
4,BAC_F,BAC_F::Hahellaceae,1
4,BAC_F,BAC_F::Halanaerobiaceae,2
4,BAC_F,BAC_F::Haliangiaceae,2
4,BAC_F,BAC_F::Halomonadaceae,3
4,BAC_F,BAC_F::Holophagaceae,7
4,BAC_F,BAC_F::Hungateiclostridiaceae,87
4,BAC_F,BAC_F::Hydrogenedensaceae,41
4,BAC_F,BAC_F::Hydrogenophilaceae,11
4,BAC_F,BAC_F::Hydrothermae,1
4,BAC_F,BAC_F::Hyphomicrobiaceae,25
4,BAC_F,BAC_F::Hyphomonadaceae,25
4,BAC_F,BAC_F::IMCC26256,2
4,BAC_F,BAC_F::Iamiaceae,2
4,BAC_F,BAC_F::Ignavibacteriaceae,3
4,BAC_F,BAC_F::Ilumatobacteraceae,1
4,BAC_F,BAC_F::Incertae_Sedis,26
4,BAC_F,BAC_F::Intrasporangiaceae,31
4,BAC_F,BAC_F::Isosphaeraceae,2
4,BAC_F,BAC_F::Izemoplasmataceae,2
4,BAC_F,BAC_F::Izemoplasmatales,40
4,BAC_F,BAC_F::JG36-GS-52,1
4,BAC_F,BAC_F::JS1,37
4,BAC_F,BAC_F::KCLunmb-38-53,8
4,BAC_F,BAC_F::KD1-131,0
4,BAC_F,BAC_F::KD4-96,0
4,BAC_F,BAC_F::Kapabacteriales,27
4,BAC_F,BAC_F::Kosmotogaceae,26
4,BAC_F,BAC_F::LCP-89,0
4,BAC_F,BAC_F::LD1-PA32,9
4,BAC_F,BAC_F::LD1-PB3,21
4,BAC_F,BAC_F::LF045,19
4,BAC_F,BAC_F::LWQ8,2
4,BAC_F,BAC_F::Lachnospiraceae,74
4,BAC_F,BAC_F::Lactobacillaceae,33
4,BAC_F,BAC_F::Latescibacteraceae,0
4,BAC_F,BAC_F::Latescibacterota,0
4,BAC_F,BAC_F::Leeiaceae,2
4,BAC_F,BAC_F::Legionellaceae,0
4,BAC_F,BAC_F::Lenti-02,0
4,BAC_F,BAC_F::Lentimicrobiaceae,70
4,BAC_F,BAC_F::Leptospiraceae,39
4,BAC_F,BAC_F::Leptotrichiaceae,8
4,BAC_F,BAC_F::Leuconostocaceae,8
4,BAC_F,BAC_F::LiUU-11-161,1
4,BAC_F,BAC_F::Limnochordaceae,2
4,BAC_F,BAC_F::Limnochordia,8
4,BAC_F,BAC_F::Lineage_IV,0
4,BAC_F,BAC_F::M55-D21,11
4,BAC_F,BAC_F::MAT-CR-H4-C10,1
4,BAC_F,BAC_F::MBA03,43
4,BAC_F,BAC_F::MBNT15,0
4,BAC_F,BAC_F::MD2902-B12,0
4,BAC_F,BAC_F::MVP-15,30
4,BAC_F,BAC_F::Marinifilaceae,1
4,BAC_F,BAC_F::Marinilabiliaceae,54
4,BAC_F,BAC_F::Marinimicrobia_(SAR406_clade),22
4,BAC_F,BAC_F::Methylococcaceae,4
4,BAC_F,BAC_F::Methylomonadaceae,11
4,BAC_F,BAC_F::Methylophilaceae,14
4,BAC_F,BAC_F::MgMjR-022,16
4,BAC_F,BAC_F::Microbacteriaceae,34
4,BAC_F,BAC_F::Micrococcaceae,1
4,BAC_F,BAC_F::Micropepsaceae,0
4,BAC_F,BAC_F::Microscillaceae,10
4,BAC_F,BAC_F::Microtrichaceae,27
4,BAC_F,BAC_F::MidBa8,0
4,BAC_F,BAC_F::Monoglobaceae,9
4,BAC_F,BAC_F::Moorellaceae,0
4,BAC_F,BAC_F::Moraxellaceae,12
4,BAC_F,BAC_F::Morganellaceae,1
4,BAC_F,BAC_F::Mycobacteriaceae,15
4,BAC_F,BAC_F::NB1-j,0
4,BAC_F,BAC_F::NK-L14,1
4,BAC_F,BAC_F::NKB15,4
4,BAC_F,BAC_F::Nannocystaceae,1
4,BAC_F,BAC_F::Neisseriaceae,2
4,BAC_F,BAC_F::Nitrosococcaceae,4
4,BAC_F,BAC_F::Nitrosomonadaceae,19
4,BAC_F,BAC_F::Nitrospiraceae,5
4,BAC_F,BAC_F::OLB14,8
4,BAC_F,BAC_F::OM190,0
4,BAC_F,BAC_F::OPB41,7
4,BAC_F,BAC_F::Obscuribacteraceae,0
4,BAC_F,BAC_F::Oligosphaeraceae,9
4,BAC_F,BAC_F::Omnitrophaceae,5
4,BAC_F,BAC_F::Oscillospiraceae,60
4,BAC_F,BAC_F::Oxalobacteraceae,2
4,BAC_F,BAC_F::PB19,2
4,BAC_F,BAC_F::PBS-18,2
4,BAC_F,BAC_F::PHOS-HE36,14
4,BAC_F,BAC_F::PLTA13,11
4,BAC_F,BAC_F::Paludibacteraceae,82
4,BAC_F,BAC_F::Parachlamydiaceae,0
4,BAC_F,BAC_F::PeH15,5
4,BAC_F,BAC_F::PeM15,11
4,BAC_F,BAC_F::Pedosphaeraceae,48
4,BAC_F,BAC_F::Peptococcaceae,16
4,BAC_F,BAC_F::Peptostreptococcaceae,11
4,BAC_F,BAC_F::Peptostreptococcales-Tissierellales,56
4,BAC_F,BAC_F::Petrotogaceae,67
4,BAC_F,BAC_F::Phycisphaeraceae,2
4,BAC_F,BAC_F::Pirellulaceae,26
4,BAC_F,BAC_F::Pla3_lineage,4
4,BAC_F,BAC_F::Planococcaceae,1
4,BAC_F,BAC_F::Porticoccaceae,1
4,BAC_F,BAC_F::Prevotellaceae,27
4,BAC_F,BAC_F::Prolixibacteraceae,55
4,BAC_F,BAC_F::Propionibacteriaceae,3
4,BAC_F,BAC_F::Proteiniboraceae,6
4,BAC_F,BAC_F::Pseudomonadaceae,14
4,BAC_F,BAC_F::RBG-13-54-9,6
4,BAC_F,BAC_F::RBG-16-55-12,5
4,BAC_F,BAC_F::RF39,0
4,BAC_F,BAC_F::Reyranellaceae,1
4,BAC_F,BAC_F::Rhizobiaceae,17
4,BAC_F,BAC_F::Rhizobiales_Incertae_Sedis,17
4,BAC_F,BAC_F::Rhodanobacteraceae,36
4,BAC_F,BAC_F::Rhodobacteraceae,49
4,BAC_F,BAC_F::Rhodocyclaceae,54
4,BAC_F,BAC_F::Rickettsiaceae,1
4,BAC_F,BAC_F::Rikenellaceae,68
4,BAC_F,BAC_F::Rubinisphaeraceae,9
4,BAC_F,BAC_F::Rubrobacteriaceae,0
4,BAC_F,BAC_F::Ruminococcaceae,51
4,BAC_F,BAC_F::Run-SP154,7
4,BAC_F,BAC_F::S15A-MN91,16
4,BAC_F,BAC_F::SB-5,12
4,BAC_F,BAC_F::SBR1031,43
4,BAC_F,BAC_F::SC-I-84,38
4,BAC_F,BAC_F::SHA-4,0
4,BAC_F,BAC_F::SHA-41,1
4,BAC_F,BAC_F::SJA-15,29
4,BAC_F,BAC_F::SJA-28,40
4,BAC_F,BAC_F::SM1A07,1
4,BAC_F,BAC_F::SRB2,7
4,BAC_F,BAC_F::ST-12K33,58
4,BAC_F,BAC_F::ST-NAGAB-D1,0
4,BAC_F,BAC_F::Saccharimonadaceae,1
4,BAC_F,BAC_F::Saccharimonadales,16
4,BAC_F,BAC_F::Saprospiraceae,41
4,BAC_F,BAC_F::Schlesneriaceae,1
4,BAC_F,BAC_F::Sedimentibacteraceae,84
4,BAC_F,BAC_F::Selenomonadaceae,1
4,BAC_F,BAC_F::Simkaniaceae,0
4,BAC_F,BAC_F::Smithellaceae,49
4,BAC_F,BAC_F::Solibacteraceae,2
4,BAC_F,BAC_F::Sphingobacteriaceae,1
4,BAC_F,BAC_F::Sphingomonadaceae,36
4,BAC_F,BAC_F::Spirochaetaceae,81
4,BAC_F,BAC_F::Spongiibacteraceae,14
4,BAC_F,BAC_F::Sporichthyaceae,7
4,BAC_F,BAC_F::Sporolactobacillaceae,0
4,BAC_F,BAC_F::Sporomusaceae,10
4,BAC_F,BAC_F::Steroidobacteraceae,3
4,BAC_F,BAC_F::Streptococcaceae,30
4,BAC_F,BAC_F::Succinivibrionaceae,0
4,BAC_F,BAC_F::Sulfurimonadaceae,0
4,BAC_F,BAC_F::Sulfurospirillaceae,0
4,BAC_F,BAC_F::Sulfurovaceae,0
4,BAC_F,BAC_F::Sumerlaeaceae,7
4,BAC_F,BAC_F::Sutterellaceae,23
4,BAC_F,BAC_F::Sva0485,2
4,BAC_F,BAC_F::Symbiobacteraceae,4
4,BAC_F,BAC_F::Synergistaceae,87
4,BAC_F,BAC_F::Syntrophaceae,19
4,BAC_F,BAC_F::Syntrophobacteraceae,26
4,BAC_F,BAC_F::Syntrophobotulaceae,1
4,BAC_F,BAC_F::Syntrophomonadaceae,83
4,BAC_F,BAC_F::Syntrophorhabdaceae,47
4,BAC_F,BAC_F::Syntrophotaleaceae,8
4,BAC_F,BAC_F::T34,0
4,BAC_F,BAC_F::TA06,4
4,BAC_F,BAC_F::TTA-B1,4
4,BAC_F,BAC_F::Tannerellaceae,38
4,BAC_F,BAC_F::Thermaceae,3
4,BAC_F,BAC_F::Thermacetogeniaceae,21
4,BAC_F,BAC_F::Thermoanaerobaculaceae,19
4,BAC_F,BAC_F::Thermotaleaceae,6
4,BAC_F,BAC_F::Thermovenabulales,20
4,BAC_F,BAC_F::Thioalkalispiraceae,1
4,BAC_F,BAC_F::Trueperaceae,1
4,BAC_F,BAC_F::UASB-TL25,0
4,BAC_F,BAC_F::UCG-010,48
4,BAC_F,BAC_F::VHS-B3-70,0
4,BAC_F,BAC_F::Veillonellaceae,7
4,BAC_F,BAC_F::Vermiphilaceae,3
4,BAC_F,BAC_F::Verrucomicrobiaceae,1
4,BAC_F,BAC_F::Vibrionaceae,1
4,BAC_F,BAC_F::W27,61
4,BAC_F,BAC_F::WCHB1-02,49
4,BAC_F,BAC_F::WCHB1-41,66
4,BAC_F,BAC_F::WCHB1-81,23
4,BAC_F,BAC_F::WD260,0
4,BAC_F,BAC_F::WPS-2,3
4,BAC_F,BAC_F::WS1,31
4,BAC_F,BAC_F::WWE3,2
4,BAC_F,BAC_F::Weeksellaceae,14
4,BAC_F,BAC_F::Williamwhitmaniaceae,39
4,BAC_F,BAC_F::Wohlfahrtiimonadaceae,1
4,BAC_F,BAC_F::Xanthobacteraceae,24
4,BAC_F,BAC_F::Xanthomonadaceae,39
4,BAC_F,BAC_F::Yersiniaceae,3
4,BAC_F,BAC_F::Z4MB62,2
4,BAC_F,BAC_F::Zixibacteria,3
4,BAC_F,BAC_F::c5LKS83,3
4,BAC_F,BAC_F::cvE6,1
4,BAC_F,BAC_F::env.OPS_17,2
4,BAC_F,BAC_F::p-251-o5,10
4,BAC_F,BAC_F::unidentified,89
4,ARC_F,ARC_F::Aenigmarchaeales,2
4,ARC_F,ARC_F::Bathyarchaeia,42
4,ARC_F,ARC_F::LKM11,0
4,ARC_F,ARC_F::Lokiarchaeia,1
4,ARC_F,ARC_F::Methanocorpusculaceae,18
4,ARC_F,ARC_F::Methanofastidiosaceae,80
4,ARC_F,ARC_F::Methanomassiliicoccaceae,75
4,ARC_F,ARC_F::Methanomethyliaceae,12
4,ARC_F,ARC_F::Methanomethylophilaceae,33
4,ARC_F,ARC_F::Methanomicrobiaceae,81
4,ARC_F,ARC_F::Methanomicrobiales,29
4,ARC_F,ARC_F::Methanoregulaceae,70
4,ARC_F,ARC_F::Methanosaetaceae,83
4,ARC_F,ARC_F::Methanosarcinaceae,66
4,ARC_F,ARC_F::Methanospirillaceae,79
4,ARC_F,ARC_F::Micrarchaeales,12
4,ARC_F,ARC_F::Nitrososphaeraceae,8
4,ARC_F,ARC_F::Odinarchaeia,0
4,ARC_F,ARC_F::Rhinosporideacae,0
4,ARC_F,ARC_F::SCGC_AAA011-D5,30
4,ARC_F,ARC_F::Teleostei,1
4,ARC_F,ARC_F::Veneroida,2
4,ARC_F,ARC_F::Woesearchaeales,5
4,ARC_F,ARC_F::unidentified,78
5,BAC_F,BAC_F::009E01-B-SD-P15,40
5,BAC_F,BAC_F::0319-6G20,9
5,BAC_F,BAC_F::053A03-B-DI-P58,1
5,BAC_F,BAC_F::1-20,5
5,BAC_F,BAC_F::113B434,3
5,BAC_F,BAC_F::37-13,2
5,BAC_F,BAC_F::4572-13,1
5,BAC_F,BAC_F::67-14,1
5,BAC_F,BAC_F::A0839,9
5,BAC_F,BAC_F::A21b,0
5,BAC_F,BAC_F::AKYH767,29
5,BAC_F,BAC_F::Absconditabacteriales_(SR1),7
5,BAC_F,BAC_F::Acetobacteraceae,9
5,BAC_F,BAC_F::Acetothermiia,0
5,BAC_F,BAC_F::Acholeplasmataceae,45
5,BAC_F,BAC_F::Acidaminococcaceae,18
5,BAC_F,BAC_F::Acidobacteriae,1
5,BAC_F,BAC_F::Actinomycetaceae,12
5,BAC_F,BAC_F::Aerococcaceae,4
5,BAC_F,BAC_F::Aeromonadaceae,11
5,BAC_F,BAC_F::Alcaligenaceae,6
5,BAC_F,BAC_F::Aminicenantales,32
5,BAC_F,BAC_F::Anaerofustaceae,8
5,BAC_F,BAC_F::Anaerolineaceae,56
5,BAC_F,BAC_F::Anaeromyxobacteraceae,0
5,BAC_F,BAC_F::Anaerovoracaceae,80
5,BAC_F,BAC_F::Aquaspirillaceae,5
5,BAC_F,BAC_F::Arcobacteraceae,12
5,BAC_F,BAC_F::Ardenticatenaceae,1
5,BAC_F,BAC_F::Arenicellaceae,1
5,BAC_F,BAC_F::Atopobiaceae,13
5,BAC_F,BAC_F::B1-7BS,7
5,BAC_F,BAC_F::B55-F-B-G02,4
5,BAC_F,BAC_F::BRH-c20a,6
5,BAC_F,BAC_F::Babeliales,20
5,BAC_F,BAC_F::Bacillaceae,9
5,BAC_F,BAC_F::Bacteriovoracaceae,1
5,BAC_F,BAC_F::Bacteroidaceae,31
5,BAC_F,BAC_F::Bacteroidales_UCG-001,41
5,BAC_F,BAC_F::Bacteroidetes_BD2-2,4
5,BAC_F,BAC_F::Bacteroidetes_VC2.1_Bac22,11
5,BAC_F,BAC_F::Bacteroidetes_vadinHA17,67
5,BAC_F,BAC_F::Bdellovibrionaceae,2
5,BAC_F,BAC_F::Beijerinckiaceae,24
5,BAC_F,BAC_F::Berkelbacteria,0
5,BAC_F,BAC_F::Bifidobacteriaceae,6
5,BAC_F,BAC_F::Blastocatellaceae,6
5,BAC_F,BAC_F::Bogoriellaceae,2
5,BAC_F,BAC_F::Brachyspirales_Incertae_Sedis,19
5,BAC_F,BAC_F::Bradymonadales,1
5,BAC_F,BAC_F::Bryobacteraceae,2
5,BAC_F,BAC_F::Burkholderiaceae,35
5,BAC_F,BAC_F::Butyricicoccaceae,1
5,BAC_F,BAC_F::C10-SB1A,2
5,BAC_F,BAC_F::CCM19a,2
5,BAC_F,BAC_F::CK-2C2-2,4
5,BAC_F,BAC_F::Caldatribacteriaceae,55
5,BAC_F,BAC_F::Caldicoprobacteraceae,44
5,BAC_F,BAC_F::Caldilineaceae,20
5,BAC_F,BAC_F::Caldisericaceae,14
5,BAC_F,BAC_F::Calditrichaceae,0
5,BAC_F,BAC_F::Caloramatoraceae,4
5,BAC_F,BAC_F::Candidatus_Falkowbacteria,1
5,BAC_F,BAC_F::Candidatus_Magasanikbacteria,0
5,BAC_F,BAC_F::Candidatus_Peregrinibacteria,3
5,BAC_F,BAC_F::Candidatus_Shapirobacteria,1
5,BAC_F,BAC_F::Carnobacteriaceae,15
5,BAC_F,BAC_F::Caulobacteraceae,2
5,BAC_F,BAC_F::Chitinimonadaceae,2
5,BAC_F,BAC_F::Chitinophagaceae,38
5,BAC_F,BAC_F::Christensenellaceae,83
5,BAC_F,BAC_F::Chromobacteriaceae,1
5,BAC_F,BAC_F::Chthoniobacteraceae,1
5,BAC_F,BAC_F::Chthonomonadales,11
5,BAC_F,BAC_F::Cloacimonadaceae,68
5,BAC_F,BAC_F::Cloacimonadales,1
5,BAC_F,BAC_F::Clostridia_UCG-014,14
5,BAC_F,BAC_F::Clostridiaceae,17
5,BAC_F,BAC_F::Comamonadaceae,67
5,BAC_F,BAC_F::Competibacteraceae,33
5,BAC_F,BAC_F::Coprothermobacteraceae,7
5,BAC_F,BAC_F::Coriobacteriales_Incertae_Sedis,1
5,BAC_F,BAC_F::Corynebacteriaceae,8
5,BAC_F,BAC_F::Crocinitomicaceae,1
5,BAC_F,BAC_F::D8A-2,72
5,BAC_F,BAC_F::DEV007,5
5,BAC_F,BAC_F::DS-100,16
5,BAC_F,BAC_F::DTU014,80
5,BAC_F,BAC_F::Dadabacteriales,0
5,BAC_F,BAC_F::Defluviicoccaceae,6
5,BAC_F,BAC_F::Defluviitaleaceae,3
5,BAC_F,BAC_F::Deinococcaceae,0
5,BAC_F,BAC_F::Dermatophilaceae,1
5,BAC_F,BAC_F::Desulfitibacteraceae,5
5,BAC_F,BAC_F::Desulfobacteraceae,0
5,BAC_F,BAC_F::Desulfobulbaceae,24
5,BAC_F,BAC_F::Desulfocapsaceae,0
5,BAC_F,BAC_F::Desulfomicrobiaceae,22
5,BAC_F,BAC_F::Desulforegulaceae,0
5,BAC_F,BAC_F::Desulfosarcinaceae,0
5,BAC_F,BAC_F::Desulfotomaculales,60
5,BAC_F,BAC_F::Desulfovibrionaceae,12
5,BAC_F,BAC_F::Desulfuromonadaceae,0
5,BAC_F,BAC_F::Dethiobacteraceae,36
5,BAC_F,BAC_F::Devosiaceae,12
5,BAC_F,BAC_F::Dietziaceae,1
5,BAC_F,BAC_F::Diplorickettsiaceae,0
5,BAC_F,BAC_F::Dongiaceae,1
5,BAC_F,BAC_F::Dysgonomonadaceae,83
5,BAC_F,BAC_F::Eggerthellaceae,1
5,BAC_F,BAC_F::Elsteraceae,1
5,BAC_F,BAC_F::Endomicrobiaceae,4
5,BAC_F,BAC_F::Enterobacteriaceae,10
5,BAC_F,BAC_F::Enterococcaceae,3
5,BAC_F,BAC_F::Erwiniaceae,3
5,BAC_F,BAC_F::Erysipelatoclostridiaceae,13
5,BAC_F,BAC_F::Erysipelotrichaceae,4
5,BAC_F,BAC_F::Eubacteriaceae,6
5,BAC_F,BAC_F::F082,3
5,BAC_F,BAC_F::FTLpost3,5
5,BAC_F,BAC_F::Fermentibacteraceae,11
5,BAC_F,BAC_F::Fervidobacteriaceae,6
5,BAC_F,BAC_F::Fibrobacteraceae,7
5,BAC_F,BAC_F::Fibrobacterales,3
5,BAC_F,BAC_F::Fimbriimonadaceae,12
5,BAC_F,BAC_F::Flavobacteriaceae,5
5,BAC_F,BAC_F::Fusibacteraceae,4
5,BAC_F,BAC_F::Fusobacteriaceae,1
5,BAC_F,BAC_F::GZKB124,2
5,BAC_F,BAC_F::GZKB75,11
5,BAC_F,BAC_F::Gallionellaceae,1
5,BAC_F,BAC_F::Garciellaceae,8
5,BAC_F,BAC_F::Gemmataceae,22
5,BAC_F,BAC_F::Gemmatimonadaceae,8
5,BAC_F,BAC_F::Geobacteraceae,11
5,BAC_F,BAC_F::Gracilibacteraceae,51
5,BAC_F,BAC_F::HOC36,1
5,BAC_F,BAC_F::Hahellaceae,1
5,BAC_F,BAC_F::Halanaerobiaceae,0
5,BAC_F,BAC_F::Haliangiaceae,3
5,BAC_F,BAC_F::Halomonadaceae,3
5,BAC_F,BAC_F::Holophagaceae,6
5,BAC_F,BAC_F::Hungateiclostridiaceae,84
5,BAC_F,BAC_F::Hydrogenedensaceae,38
5,BAC_F,BAC_F::Hydrogenophilaceae,12
5,BAC_F,BAC_F::Hydrothermae,0
5,BAC_F,BAC_F::Hyphomicrobiaceae,17
5,BAC_F,BAC_F::Hyphomonadaceae,21
5,BAC_F,BAC_F::IMCC26256,1
5,BAC_F,BAC_F::Iamiaceae,3
5,BAC_F,BAC_F::Ignavibacteriaceae,3
5,BAC_F,BAC_F::Ilumatobacteraceae,0
5,BAC_F,BAC_F::Incertae_Sedis,21
5,BAC_F,BAC_F::Intrasporangiaceae,36
5,BAC_F,BAC_F::Isosphaeraceae,6
5,BAC_F,BAC_F::Izemoplasmataceae,1
5,BAC_F,BAC_F::Izemoplasmatales,44
5,BAC_F,BAC_F::JG36-GS-52,2
